;Ano;Turno;Localidade;Cargo;Nº;Candidato;Nome Urna;Partido / Coligação;Votação;Situação

;2016;1º Turno;SÃO JOSÉ DO BREJO DO CRUZ;Vereador;10123;JOVENTINA CALISTA DA SILVA;BEECA;PRB / UMA SÃO JOSÉ PARA TODOS;4;Suplente
;2016;1º Turno;SÃO JOSÉ DO BREJO DO CRUZ;Vereador;22222;FRANCISCO LIMA DOS SANTOS;LIMA;PR / UMA SÃO JOSÉ PARA TODOS;3;Suplente
;2016;1º Turno;SÃO JOSÉ DO BREJO DO CRUZ;Vereador;10777;RICARDO MIRANDA REZENDE;RICARDO REZENDE;PRB / UMA SÃO JOSÉ PARA TODOS;1;Suplente
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Prefeito;25;JOAO DOMICIANO DANTAS;SEGUNDO;DEM / PRA SAO JOSE CRESCER MUITO MAIS;2712;Eleito
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Prefeito;55;KARINE KELY CABRAL ALVES;KARINE CABRALL;PSD / FORTE É O POVO;479;Não eleito
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;45678;IDALETE NOBREGA DA COSTA;LETINHA;PSDB / PRA SAO JOSE CRESCER MUITO MAIS I;402;Eleito por QP

;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;40000;CASSIO JOSINACIO DE ARAUJO;CASSIO;PSB;326;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;45601;JOELSON DOS SANTOS ALVES;JOELSON;PSDB / PRA SAO JOSE CRESCER MUITO MAIS I;315;Eleito por QP

;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;40777;MAKSON KAROL CAVALCANTI;MAKSON;PSB;292;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;55000;DAMIÃO JOSE DOS SANTOS;DAMIÃO DE JOATO;PSD / FORTE É O POVO;285;Não eleito
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;45623;PAULO PEREIRA DE ANDRADE;PAULO ANDRADE;PSDB / PRA SAO JOSE CRESCER MUITO MAIS I;273;Eleito por QP

;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;40789;PAULA FRASSINETE DA;PAULINHA;PSB;264;Eleito por 
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;25123;OSMAR BATISTA DE SOUZA;OSMAR;DEM / PRA SAO JOSE CRESCER MUITO MAIS I;228;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;25611;MARIA GORETE;VALDIRA;DEM / PRA SAO JOSE CRESCER MUITO MAIS I;218;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;25602;JOSE BARROS DE LUCENA;ZE VIGIA;DEM / PRA SAO JOSE CRESCER MUITO MAIS I;201;Eleito por 
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;65555;VANILDO JAFRE DE MEDEIROS;NILDO DE JAFRE;PC do B / PRA SAO JOSE CRESCER MUITO MAIS I;159;Suplente

;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;40666;JOSE CLOVES DOS SANTOS;ZE CLOVES;PSB;130;Suplente
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;40111;GABRIEL EPITACIO DE;GABRIEL;PSB;28;Suplente
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;14567;FRANCISCO DAS CHAGAS;CHAGUINHA;PTB / PRA SAO JOSE CRESCER MUITO MAIS I;17;Suplente
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;55555;HYUAN NÓBREGA DE MORAES;HYUAN MORAES;PSD / FORTE É O POVO;4;Não eleito
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;65000;IVANILDO JOSE DOS SANTOS;IVANILDO;PC do B / PRA SAO JOSE CRESCER MUITO MAIS I;1;Suplente

;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;55123;ADRIANE ARAÚJO DA NÓBREGA;ADRIANE MORAES;PSD / FORTE É O POVO;1;Não eleito
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;40999;SELMA SOARES COSTA;SELMA;PSB;1;Suplente
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;40456;MARIA DO CARMO COSTA;BUICA;PSB;1;Suplente
;2016;1º Turno;SÃO JOSÉ DO SABUGI;Vereador;65999;MARCIA SOARES DA COSTA;BRANCA;PC do B / PRA SAO JOSE CRESCER MUITO MAIS I;0;Suplente

;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Prefeito;40;JEFFERSON ROBERTO DO;JEFFERSON;PSB / CORDEIROS SEGUE EM FRENTE;2266;Eleito
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Prefeito;13;DIMAS DE ASSIS ALBUQUERQUE;DIMAS TEIXEIRA;PT / COLIGAÇÃO CORDEIROS PARA TODOS;234;Não eleito
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;17123;ERALDO CEZAR FERNANDES DE;TEJO;PSL / CORDEIROS SEGUE EM FRENTE;218;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;70123;JOSÉ HUMBERTO DE QUEIROZ;HUMBERTO;PT do B / COLIGAÇÃO CORDEIROS PARA TODOS;203;Eleito por QP

;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;22220;JOSE GALDINO DE SALES;NOZINHO;PR / CORDEIROS SEGUE EM FRENTE;162;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;55678;ADIEL DE SÁ COSTA;ADIEL;PSD / CORDEIROS SEGUE EM FRENTE;150;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;11111;NIÉDSON JOSÉ BRITO SIQUEIRA;NIÉDSON BRITO;PP / COLIGAÇÃO CORDEIROS PARA TODOS;148;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;40444;MARIZETE HELENA DE SOUZA;ZETINHA;PSB / CORDEIROS SEGUE EM FRENTE;144;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;44444;JOÃO MEDEIROS RAMOS;JOÃO MEDEIROS;PRP / COLIGAÇÃO CORDEIROS PARA TODOS;140;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;40666;DAMIAO DE SOUZA;DAMIÃO;PSB / CORDEIROS SEGUE EM FRENTE;138;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;40345;PAULO ALMIR MORAES;PAULO DO;PSB / CORDEIROS SEGUE EM FRENTE;136;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;40222;GEORGITOM DE ALMEIDA;GEORGE;PSB / CORDEIROS SEGUE EM FRENTE;122;Eleito por 
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;70222;ANTONIO EPIFÂNIO LIRA DA;EPIFÂNIO;PT do B / COLIGAÇÃO CORDEIROS PARA TODOS;116;Suplente

;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;40555;MARIA IVANETE FERREIRA;VANA DE DA PAZ;PSB / CORDEIROS SEGUE EM FRENTE;116;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;22345;JOSÉ REGINALDO VENTURA;REGINALDO;PR / CORDEIROS SEGUE EM FRENTE;110;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;40333;JOSE DIMAS DE OLIVEIRA;DIMAS DE ADAUTO;PSB / CORDEIROS SEGUE EM FRENTE;109;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;40000;WALTÉRCIO FARIAS DE;WALTÉRCIO;PSB / CORDEIROS SEGUE EM FRENTE;101;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;40123;ROSINALDO DE OLIVEIRA SA;BRANCO SÁ;PSB / CORDEIROS SEGUE EM FRENTE;97;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;22222;HUGO ASSIS DE ARAÚJO FILHO;HUGUINHO;PR / CORDEIROS SEGUE EM FRENTE;62;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;13333;DALCIO BEZERRA DA SILVA;NEZINHO;PT / COLIGAÇÃO CORDEIROS PARA TODOS;55;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;17000;DOMINIQUE DE ALMEIDA;DOZÃO;PSL / CORDEIROS SEGUE EM FRENTE;31;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;13123;PAULO RAMOS;PAULINHO DE;PT / COLIGAÇÃO CORDEIROS PARA TODOS;29;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;44123;MÁRCIA REJANE GONÇALVES;REJANE DE DOM;PRP / COLIGAÇÃO CORDEIROS PARA TODOS;21;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;13777;SAMUEL DOS SANTOS BEZERRA;SAMUEL;PT / COLIGAÇÃO CORDEIROS PARA TODOS;18;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;40234;ROSILDA EVARISTO DA SILVA;ROSILDA;PSB / CORDEIROS SEGUE EM FRENTE;13;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;11123;NIELY ROSANA BRITO SIQUEIRA;NIELY BRITO;PP / COLIGAÇÃO CORDEIROS PARA TODOS;1;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;70777;VERONICA DA COSTA SILVA;VERONICA;PT do B / COLIGAÇÃO CORDEIROS PARA TODOS;0;Suplente

;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;22999;DANIELA BARBOSA DANTAS;DANIELA;PR / CORDEIROS SEGUE EM FRENTE;0;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;40999;JOSEFA SOARES DA SILVA;LUZINETE;PSB / CORDEIROS SEGUE EM FRENTE;0;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;13111;DIRANETH DE ARAUJO BEZERRA;DIRANETH;PT / COLIGAÇÃO CORDEIROS PARA TODOS;0;Suplente
;2016;1º Turno;SÃO JOSÉ DOS CORDEIROS;Vereador;40111;RONIELLE DA CONCEIÇÃO;RONIELLE HOLANDA;PSB / CORDEIROS SEGUE EM FRENTE;0;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Prefeito;15;EDUARDO GINDRE CAXIAS DE;EDUARDO CAXIAS;PMDB / O POVO QUER DE NOVO!;2454;Eleito
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Prefeito;40;DAMIÃO GONÇALVES DE;DAMIÃO;PSB / SÃO JOSÉ PARA TODOS;1745;Não eleito
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;15111;VALDEMIR FRANCISCO DA;DEMIR;PMDB;329;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;15153;MARIA EDILEUZA DE OLIVEIRA;LEUZA;PMDB;306;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;15000;EDILSON BENJAMIM DO;DIU DO OVO;PMDB;292;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;13333;SEVERINO CAVALCANTE DE;BIU DE NEGA;PT;279;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;15156;ANTONIO JOSE DA SILVA;TOINHO;PMDB;250;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;15159;ELISANGELA MARIA DE PAIVA;ELY;PMDB;219;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;15555;JOSINALDO PEDRO DA SILVA;NALDO;PMDB;213;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;70666;JOSÉ ORLANDO FIRMINO DE;ZÉ SANTINO;PT do B / SÃO JOSÉ PARA TODOS;211;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;13000;ELIVAN VIANA DA SILVA;NEM VIANA;PT;205;Eleito por 
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;45555;LUIZ DE ARAUJO SANTOS;LUIZ;PSDB / SÃO JOSÉ PARA TODOS;204;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;40000;MARCONE GOMES CHAVES;MARCONE;PSB / SÃO JOSÉ PARA TODOS;199;Eleito por QP
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;40888;ERONILDO VIANA DA SILVA;NILDO VIANA;PSB / SÃO JOSÉ PARA TODOS;173;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;13444;HERACLIS BEZERRA DE LIMA;HERACLIS;PT;143;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;25555;LUIZ FERNANDO DE PAIVA;NANDO;DEM / SÃO JOSÉ PARA TODOS;117;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;70000;VALDENILSON CORREIA DO;NILSON DA IPUEIRA;PT do B / SÃO JOSÉ PARA TODOS;102;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;13111;ROBSON MOREIRA DE OLIVEIRA;ROBSON DO CIPOAL;PT;95;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;15777;JOSÉ ANTONIO EMETÉRIO DA;TOINHO DE;PMDB;77;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;25625;LUCIANE BRITO DA SILVA;LUCIANA BRITO;DEM / SÃO JOSÉ PARA TODOS;70;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;13777;MARINÊZ DA SILVA MORENO;IRMÃ MARINÊZ;PT;69;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;70222;TELMA DE SOUZA MEDEIROS;TELMA;PT do B / SÃO JOSÉ PARA TODOS;69;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;15158;IZAQUE ARRUDA DA SILVA;PROFESSOR IZAQUE;PMDB;60;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;15123;MANOEL SALES DA SILVA;JÚNIOR MIGUEL;PMDB;51;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;70111;MARICÉLIA MARTINS DE;MARICÉLIA;PT do B / SÃO JOSÉ PARA TODOS;49;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;70555;MANOEL DA SILVA MENDONÇA;MANOEL DE LAU;PT do B / SÃO JOSÉ PARA TODOS;49;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;13555;JOSE CAVALCANTI DA SILVA;DÉ MASSAU;PT;40;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;25609;NOEL RODRIGUES DE ARAUJO;NOEL;DEM / SÃO JOSÉ PARA TODOS;38;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;40444;FLÁVIO ROBERTO ALVES DA;FLÁVIO DE SHEILA;PSB / SÃO JOSÉ PARA TODOS;29;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;45678;FRANCISCO DE OLIVEIRA NUNES;FRANCISCO;PSDB / SÃO JOSÉ PARA TODOS;24;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;70888;RICAELSON DE ANDRADE ALVES;RICAELSON;PT do B / SÃO JOSÉ PARA TODOS;20;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;13131;MARIA DA GUIA FERRAZ;GUIA FERRAZ;PT;17;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;13222;VALDEZ RAMOS FEITOSA;VALDEZ;PT;12;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;70999;EMIDIO BARBOSA DA SILVA;EMIDIO;PT do B / SÃO JOSÉ PARA TODOS;9;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;13516;ALINE KELLY FERREIRA DE;ALINE;PT;4;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;15666;MARIA JOSÉ DE BRITO;MARIA DE DEMIR;PMDB;1;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;45999;MARIA APARECIDA DA SILVA;CIDA;PSDB / SÃO JOSÉ PARA TODOS;0;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;25444;CLEIDE RODRIGUES DE LIMA;CLEIDE;DEM / SÃO JOSÉ PARA TODOS;0;Suplente
;2016;1º Turno;SÃO JOSÉ DOS RAMOS;Vereador;25333;EMERENCIANA VIEIRA DE LIMA;EMERENCIANA;DEM / SÃO JOSÉ PARA TODOS;0;Suplente
;2016;1º Turno;SÃO MAMEDE;Prefeito;25;UMBERTO JEFFERSON DE;DR JEFFERSON;DEM / UNIDOS POR SÃO MAMEDE;4361;Eleito
;2016;1º Turno;SÃO MAMEDE;Vereador;25456;LUIZA SATYRO MORAIS DE;LUIZA SATYRO;DEM / UNIDOS POR SÃO MAMEDE 1;587;Eleito por QP
;2016;1º Turno;SÃO MAMEDE;Vereador;15123;KIVAL PEREIRA DE MEDEIROS;JUNIOR DE;PMDB / UNIDOS POR SÃO MAMEDE 2;441;Eleito por QP
;2016;1º Turno;SÃO MAMEDE;Vereador;15456;BERLANIO BORBUREMA DA;BERLANIO;PMDB / UNIDOS POR SÃO MAMEDE 2;410;Eleito por QP
;2016;1º Turno;SÃO MAMEDE;Vereador;23333;EDIELSON ADRIANO FERREIRA;EDIELSON PINICACA;PPS / UNIDOS POR SÃO MAMEDE 1;408;Eleito por QP
;2016;1º Turno;SÃO MAMEDE;Vereador;25789;NEOCLECIO BATISTA DE;NEOCLECIO;DEM / UNIDOS POR SÃO MAMEDE 1;360;Eleito por QP
;2016;1º Turno;SÃO MAMEDE;Vereador;25333;FRANCISCO DE ASSIS DA SILVA;VEI DA MUDA;DEM / UNIDOS POR SÃO MAMEDE 1;359;Eleito por QP
;2016;1º Turno;SÃO MAMEDE;Vereador;40000;FRANCISCO DAS CHAGAS DE;CHAGUINHA;PSB / UNIDOS POR SÃO MAMEDE 2;347;Eleito por QP
;2016;1º Turno;SÃO MAMEDE;Vereador;25555;MARIA DA CONCEICAO DE;NINHA DE LUIZ;DEM / UNIDOS POR SÃO MAMEDE 1;332;Eleito por 
;2016;1º Turno;SÃO MAMEDE;Vereador;25111;JOSE MAZZAROPE DE MEDEIROS;MAZZAROPE;DEM / UNIDOS POR SÃO MAMEDE 1;332;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;45678;FRANCISCO JUNHO DE;FRANCISCO DO;PSDB / UNIDOS POR SÃO MAMEDE 1;305;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;40234;JAMI DE MEDEIROS CABRAL;JAMI DA BARAUNAS;PSB / UNIDOS POR SÃO MAMEDE 2;269;Eleito por QP
;2016;1º Turno;SÃO MAMEDE;Vereador;15789;FERNANDO MEDEIROS DE LIMA;FERNANDO DO;PMDB / UNIDOS POR SÃO MAMEDE 2;225;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;14567;PAULO DA SILVA FREIRE;PAULO FREIRE;PTB / UNIDOS POR SÃO MAMEDE 2;177;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;15678;AROLDO BILEU DA NOBREGA;AROLDO NOBREGA;PMDB / UNIDOS POR SÃO MAMEDE 2;131;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;15221;ANTONIO JUSTINO EMILIANO;TOINHO DE NECI;PMDB / UNIDOS POR SÃO MAMEDE 2;123;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;15555;RICARDO DE ARAUJO MEDEIROS;NEGUINHO DO PEIXE;PMDB / UNIDOS POR SÃO MAMEDE 2;100;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;15222;JOSE DE ANCHIETA OLIVEIRA;ANCHIETA TAXISTA;PMDB / UNIDOS POR SÃO MAMEDE 2;75;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;15250;DAMIAO FERREIRA DA SILVA;DAMIAO FERREIRA;PMDB / UNIDOS POR SÃO MAMEDE 2;51;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;15444;FRANCISCO DE ASSIS DE LIMA;DIDI TAXISTA;PMDB / UNIDOS POR SÃO MAMEDE 2;49;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;15000;CAMILA DE MEDEIROS BRITO;CAMILA BRITO;PMDB / UNIDOS POR SÃO MAMEDE 2;31;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;25957;JOAO BATISTA DE MEDEIROS;JOAO DE TEREZA;DEM / UNIDOS POR SÃO MAMEDE 1;24;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;25000;EDVANIA DE MEDEIROS SOUTO;LINDA DE BABA;DEM / UNIDOS POR SÃO MAMEDE 1;16;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;40123;MARTA ROBERTA LUCENA;ROBERTA DO;PSB / UNIDOS POR SÃO MAMEDE 2;8;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;14444;BRUNA LETICIA DE SOUZA;BRUNA LETICIA;PTB / UNIDOS POR SÃO MAMEDE 2;0;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;15283;EDNA MARIA RAMOS;PROFESSORA EDNA;PMDB / UNIDOS POR SÃO MAMEDE 2;0;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;15197;SUENIA MARIA DANTAS DE;SUENIA;PMDB / UNIDOS POR SÃO MAMEDE 2;0;Suplente
;2016;1º Turno;SÃO MAMEDE;Vereador;15999;FABIANA DE SOUSA SILVA;FABIANA BRITO;PMDB / UNIDOS POR SÃO MAMEDE 2;0;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Prefeito;15;CLODOALDO BELTRÃO BEZERRA;CLODOALDO;PMDB / São Miguel Avança Unido;2498;Eleito
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Prefeito;40;RICARDO PEREIRA DA SILVA;RICARDO PEREIRA;PSB / MUDA SÃO MIGUEL;2378;Não eleito
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;15678;LAELSON ALBUQUERQUE;LAELSON;PMDB / São Miguel Avança Unido;353;Eleito por QP
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;13000;ALMIR SOARES DA SILVA;ALMIR SOARES;PT / MUDA SÃO MIGUEL;338;Eleito por QP
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;40777;GILVAN BENTO DA ROCHA;GILVAN ROCHA;PSB / MUDA SÃO MIGUEL;283;Eleito por QP
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;15777;ANTONIO VIEIRA NETO;TOTA;PMDB / São Miguel Avança Unido;264;Eleito por QP
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;13777;DIOMAR PEREIRA DA SILVA;RISO;PT / MUDA SÃO MIGUEL;222;Eleito por QP
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;15222;SEVERINA GERACINA PEREIRA;GERA;PMDB / São Miguel Avança Unido;216;Eleito por QP
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;45000;JOSÉ AURELIO DE MELO;AURELIO;PSDB / São Miguel Avança Unido;212;Eleito por QP
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;15555;AUGUSTO VIEIRA DE;DR AUGUSTO;PMDB / São Miguel Avança Unido;193;Eleito por 
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;45555;JOSÉ AUGUSTO SOARES NERI;DANDOLA;PSDB / São Miguel Avança Unido;180;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;13311;MARIA ANTERO DE SOUZA;LIA ANTERO;PT / MUDA SÃO MIGUEL;179;Eleito por 
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;45666;ALCIDES VERISSIMO FERREIRA;ALCIDES VERISSIMO;PSDB / São Miguel Avança Unido;156;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;45777;DAMIAO DE FREITAS;DAMIAO DA;PSDB / São Miguel Avança Unido;155;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;15111;ANTONIO OLIVEIRA DA COSTA;TONHO DE;PMDB / São Miguel Avança Unido;150;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;13222;JOSINALDO DE SOUZA;NADO DA SAUDE;PT / MUDA SÃO MIGUEL;150;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;25222;FLAVIO COSTA DE LIMA;FÁ DE BIU DODO;DEM;146;Não eleito
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;45111;LUIS CARLOS DA SILVA;LULA DE NEQUINHO;PSDB / São Miguel Avança Unido;144;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;13444;JACINTO LUIS DE SALES;JACINTO SALES;PT / MUDA SÃO MIGUEL;135;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;40789;JOSAFÁ GOMES DOS SANTOS;JOSAFÁ;PSB / MUDA SÃO MIGUEL;125;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;25000;WALLESHON ARCANJO MEIRELES;MARREIRA;DEM;112;Não eleito
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;45222;SERGIO RAMOS DE SOUZA SILVA;SERGIO DO;PSDB / São Miguel Avança Unido;102;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;13555;ALEXANDRE DIAS DA SILVA;ALEXANDRE DE;PT / MUDA SÃO MIGUEL;100;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;15000;MIGUEL CASSIMIRO DA SILVA;MIGUEL DE CAFE DO;PMDB / São Miguel Avança Unido;94;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;40611;JOSUE VIRGINIO DE BARROS;VIRGINIO;PSB / MUDA SÃO MIGUEL;88;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;15999;MARIA DAS GRAÇAS FERREIRA;DONA GRAÇA;PMDB / São Miguel Avança Unido;79;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;40444;ANGELINA SIMPLICIO BARBOSA;ANGELINA DE;PSB / MUDA SÃO MIGUEL;70;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;40222;CARLOS ALEXANDRE DO;CARLOS DE AGUA;PSB / MUDA SÃO MIGUEL;70;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;12222;PEDRO ALBERES ALVES DA;ALBERES;PDT / MUDA SÃO MIGUEL;65;Suplente
;2016;1º Turno;SÃO MIGUEL DE TAIPU;Vereador;45444;MARIA JOSE DANTAS MONTEIRO;CELESTE;PSDB / São Miguel Avança Unido;63;Suplente
