cd_Ugestora,dt_Ano,de_Ugestora,Eleito,classe,Candidato2016,DistanciaParaCapital,Media_Eleitores,nu_Contratos,nu_Dispensas,nu_Aditivo_Prazo,nu_Aditivo_Devolucao,nu_Aditivo_Valor,nu_Aditivos_Totais,nu_Convites,nu_Dispensas_Prop_Contratos,nu_Aditivo_Prazo_Prop_Contratos,nu_Aditivo_Devolucao_Prop_Contratos,nu_Aditivo_Valor_Prop_Contratos,nu_Aditivos_Totais_Prop_Contratos,nu_Convites_Prop_Contratos,nu_Contratos_Prop_Eleitores,nu_Dispensas_Prop_Eleitores,nu_Aditivo_Prazo_Prop_Eleitores,nu_Aditivo_Devolucao_Prop_Eleitores,nu_Aditivo_Valor_Prop_Eleitores,nu_Aditivos_Totais_Prop_Eleitores,nu_Convites_Prop_Eleitores
201042,2009,CACIMBA DE AREIA,INACIO ROBERTO DE LIRA CAMPOS,NAO IRREGULAR,FALSE,294,2882,310,8,9,0,11,20,226,0.0258064516129032,0.0290322580645161,0,0.0354838709677419,0.0645161290322581,0.729032258064516,0.107564191533657,0.00277585010409438,0.00312283136710618,0,0.00381679389312977,0.00693962526023595,0.0784177654406662
201042,2013,CACIMBA DE AREIA,ORISMAN FERREIRA DA NOBREGA,NAO IRREGULAR,TRUE,294,2882,178,5,11,0,11,22,5,0.0280898876404494,0.0617977528089888,0,0.0617977528089888,0.123595505617978,0.0280898876404494,0.0617626648160999,0.00173490631505899,0.00381679389312977,0,0.00381679389312977,0.00763358778625954,0.00173490631505899
201043,2009,CACIMBA DE DENTRO,EDMILSON GOMES DE SOUZA,NAO IRREGULAR,FALSE,171,11410,308,3,1,0,3,4,241,0.00974025974025974,0.00324675324675325,0,0.00974025974025974,0.012987012987013,0.782467532467532,0.0269938650306748,0.000262927256792287,8.76424189307625e-05,0,0.000262927256792287,0.00035056967572305,0.0211218229623138
201043,2013,CACIMBA DE DENTRO,EDMILSON GOMES DE SOUZA,NAO IRREGULAR,FALSE,171,11410,67,15,3,0,10,13,11,0.223880597014925,0.0447761194029851,0,0.149253731343284,0.194029850746269,0.164179104477612,0.00587204206836109,0.00131463628396144,0.000262927256792287,0,0.000876424189307625,0.00113935144609991,0.000964066608238387
201044,2009,CACIMBAS,NILTON DE ALMEIDA,NAO IRREGULAR,TRUE,305,4051,593,36,2,0,4,6,246,0.06070826306914,0.00337268128161889,0,0.00674536256323777,0.0101180438448567,0.414839797639123,0.146383608985436,0.00888669464329795,0.000493705257960997,0,0.000987410515921995,0.00148111577388299,0.0607257467292027
201044,2013,CACIMBAS,GERALDO TERTO DA SILVA,NAO IRREGULAR,TRUE,305,4051,152,23,15,0,17,32,23,0.151315789473684,0.0986842105263158,0,0.111842105263158,0.210526315789474,0.151315789473684,0.0375215996050358,0.00567761046655147,0.00370278943470748,0,0.00419649469266848,0.00789928412737596,0.00567761046655147
201045,2009,CAICARA,HUGO ANTONIO LISBOA ALVES,NAO IRREGULAR,FALSE,138,5285,358,43,69,0,120,189,228,0.120111731843575,0.192737430167598,0,0.335195530726257,0.527932960893855,0.636871508379888,0.0677388836329234,0.00813623462630085,0.0130558183538316,0,0.0227057710501419,0.0357615894039735,0.0431409649952696
201045,2013,CAICARA,CICERO FRANCISCO DA SILVA,NAO IRREGULAR,FALSE,138,5285,342,24,14,0,20,34,37,0.0701754385964912,0.0409356725146199,0,0.0584795321637427,0.0994152046783626,0.108187134502924,0.0647114474929044,0.00454115421002838,0.00264900662251656,0,0.00378429517502365,0.00643330179754021,0.00700094607379376
201046,2009,CAJAZEIRAS,LEONID SOUZA DE ABREU,NAO IRREGULAR,FALSE,485,41643,1697,468,192,0,240,432,610,0.275780789628757,0.113140836770772,0,0.141426045963465,0.254566882734237,0.359457866823807,0.0407511466512979,0.0112383834017722,0.00461061883149629,0,0.00576327353937036,0.0103738923708667,0.0146483202458997
201046,2013,CAJAZEIRAS,FRANCISCA DENISE ALBUQUERQUE DE OLIVEIRA,NAO IRREGULAR,TRUE,485,41643,822,116,67,0,100,167,25,0.141119221411192,0.0815085158150852,0,0.121654501216545,0.20316301703163,0.0304136253041363,0.0197392118723435,0.00278558221069568,0.00160891386307423,0,0.00240136397473765,0.00401027783781188,0.000600340993684413
201047,2009,CAJAZEIRINHAS,JOSE ALMEIDA SILVA,NAO IRREGULAR,FALSE,384,3186,494,12,1,0,3,4,136,0.0242914979757085,0.00202429149797571,0,0.00607287449392713,0.00809716599190283,0.275303643724696,0.155053358443189,0.00376647834274953,0.000313873195229127,0,0.000941619585687382,0.00125549278091651,0.0426867545511613
201047,2013,CAJAZEIRINHAS,CRISTOVAO AMARO DA SILVA FILHO,NAO IRREGULAR,FALSE,384,3186,101,15,4,0,4,8,17,0.148514851485149,0.0396039603960396,0,0.0396039603960396,0.0792079207920792,0.168316831683168,0.0317011927181419,0.00470809792843691,0.00125549278091651,0,0.00125549278091651,0.00251098556183302,0.00533584431889517
201048,2009,CALDAS BRANDAO,JOAO BATISTA DIAS,NAO IRREGULAR,FALSE,76.6,4601,105,9,4,0,5,9,74,0.0857142857142857,0.0380952380952381,0,0.0476190476190476,0.0857142857142857,0.704761904761905,0.0228211258422082,0.0019560965007607,0.000869376222560313,0,0.00108672027820039,0.0019560965007607,0.0160834601173658
201048,2013,CALDAS BRANDAO,NEUMA RODRIGUES DE MOURA SOARES,NAO IRREGULAR,FALSE,76.6,4601,245,23,28,0,39,67,45,0.0938775510204082,0.114285714285714,0,0.159183673469388,0.273469387755102,0.183673469387755,0.0532492936318192,0.0049989132797218,0.00608563355792219,0,0.00847641816996305,0.0145620517278852,0.00978048250380352
201049,2009,CAMALAU,ARISTEU CHAVES SOUSA,NAO IRREGULAR,FALSE,312,4590,76,3,14,0,19,33,33,0.0394736842105263,0.184210526315789,0,0.25,0.434210526315789,0.434210526315789,0.016557734204793,0.00065359477124183,0.00305010893246187,0,0.00413943355119826,0.00718954248366013,0.00718954248366013
201049,2013,CAMALAU,JACINTO BEZERRA DA SILVA,NAO IRREGULAR,FALSE,312,4590,171,14,48,0,61,109,32,0.0818713450292398,0.280701754385965,0,0.35672514619883,0.637426900584795,0.187134502923977,0.0372549019607843,0.00305010893246187,0.0104575163398693,0,0.0132897603485839,0.0237472766884532,0.00697167755991285
201050,2009,CAMPINA GRANDE,VENEZIANO VITAL DO REGO SEGUNDO NETO,NAO IRREGULAR,TRUE,133,266731,440,43,55,0,115,170,166,0.0977272727272727,0.125,0,0.261363636363636,0.386363636363636,0.377272727272727,0.00164960203350942,0.000161211107820238,0.000206200254188677,0,0.00043114598603087,0.000637346240219547,0.000622349858096734
201050,2013,CAMPINA GRANDE,ROMERO RODRIGUES VEIGA,NAO IRREGULAR,TRUE,133,266731,1898,467,255,8,325,588,76,0.246048472075869,0.134351949420443,0.00421496311907271,0.171232876712329,0.309799789251844,0.0400421496311907,0.00711578331727471,0.0017508276128384,0.000956019360329321,2.99927642456257e-05,0.00121845604747855,0.00220446817205349,0.000284931260333445
201051,2009,CAMPO DE SANTANA,TARGINO PEREIRA DA COSTA NETO,NAO IRREGULAR,FALSE,153,7689,401,15,29,0,30,59,230,0.0374064837905237,0.0723192019950125,0,0.0748129675810474,0.14713216957606,0.57356608478803,0.0521524255429835,0.00195083886071011,0.00377162179737287,0,0.00390167772142021,0.00767329951879308,0.0299128625308883
201051,2013,CAMPO DE SANTANA,ERIVAN BEZERRA DANIEL,NAO IRREGULAR,FALSE,153,7689,349,20,38,0,38,76,28,0.0573065902578797,0.108882521489971,0,0.108882521489971,0.217765042979943,0.0802292263610315,0.0453895174925218,0.00260111848094681,0.00494212511379893,0,0.00494212511379893,0.00988425022759787,0.00364156587332553
201052,2009,CAPIM,EUCLIDES SERGIO COSTA DE LIMA,NAO IRREGULAR,FALSE,62,3739,17,0,0,0,0,0,14,0,0,0,0,0,0.823529411764706,0.00454667023268254,0,0,0,0,0,0.00374431666220915
201052,2013,CAPIM,EDVALDO CARLOS FREIRE JUNIOR,NAO IRREGULAR,TRUE,62,3739,116,1,10,0,22,32,28,0.00862068965517241,0.0862068965517241,0,0.189655172413793,0.275862068965517,0.241379310344828,0.0310243380583044,0.000267451190157796,0.00267451190157796,0,0.00588392618347152,0.00855843808504948,0.00748863332441829
201053,2009,CARAUBAS,SEVERINO VIRGINIO DA SILVA,NAO IRREGULAR,FALSE,241,3138,454,9,0,0,0,0,255,0.0198237885462555,0,0,0,0,0.561674008810573,0.144678138942001,0.00286806883365201,0,0,0,0,0.0812619502868069
201053,2013,CARAUBAS,SEVERINO VIRGINIO DA SILVA,NAO IRREGULAR,FALSE,241,3138,278,39,16,0,16,32,17,0.140287769784173,0.0575539568345324,0,0.0575539568345324,0.115107913669065,0.0611510791366906,0.088591459528362,0.0124282982791587,0.00509878903760357,0,0.00509878903760357,0.0101975780752071,0.00541746335245379
201054,2009,CARRAPATEIRA,JOSE ARDISON PEREIRA,IRREGULAR,TRUE,486,1871,241,5,0,0,0,0,136,0.020746887966805,0,0,0,0,0.564315352697095,0.128808123997862,0.00267236771779797,0,0,0,0,0.0726884019241048
201054,2013,CARRAPATEIRA,ANDRE PEDROSA ALVES,NAO IRREGULAR,FALSE,486,1871,136,12,8,0,9,17,2,0.0882352941176471,0.0588235294117647,0,0.0661764705882353,0.125,0.0147058823529412,0.0726884019241048,0.00641368252271513,0.00427578834847675,0,0.00481026189203634,0.00908605024051309,0.00106894708711919
201055,2009,CASSERENGUE,GENIVAL BENTO DA SILVA,NAO IRREGULAR,FALSE,165,5436,347,13,3,0,4,7,217,0.037463976945245,0.00864553314121038,0,0.0115273775216138,0.0201729106628242,0.62536023054755,0.0638337012509198,0.00239146431199411,0.000551876379690949,0,0.000735835172921266,0.00128771155261221,0.0399190581309787
201055,2013,CASSERENGUE,LUIS CARLOS FRANCISCO DOS SANTOS,NAO IRREGULAR,FALSE,165,5436,257,21,17,0,25,42,47,0.0817120622568093,0.066147859922179,0,0.0972762645914397,0.163424124513619,0.182879377431907,0.0472774098601913,0.00386313465783664,0.00312729948491538,0,0.00459896983075791,0.00772626931567329,0.00864606328182487
201056,2009,CATINGUEIRA,JOSE EDIVAN FELIX,NAO IRREGULAR,FALSE,358,3813,120,3,3,0,3,6,95,0.025,0.025,0,0.025,0.05,0.791666666666667,0.03147128245476,0.000786782061369001,0.000786782061369001,0,0.000786782061369001,0.001573564122738,0.024914765276685
201056,2013,CATINGUEIRA,ALBINO FELIX DE SOUSA NETO,NAO IRREGULAR,FALSE,358,3813,123,2,15,0,15,30,17,0.016260162601626,0.121951219512195,0,0.121951219512195,0.24390243902439,0.138211382113821,0.032258064516129,0.000524521374246001,0.003933910306845,0,0.003933910306845,0.00786782061369001,0.004458431681091
201057,2009,CATOLE DO ROCHA,EDVALDO CAETANO DA SILVA,NAO IRREGULAR,FALSE,413,19937,136,4,12,0,17,29,66,0.0294117647058824,0.0882352941176471,0,0.125,0.213235294117647,0.485294117647059,0.00682148768621157,0.000200631990770928,0.000601895972312785,0,0.000852685960776446,0.00145458193308923,0.00331042784772032
201057,2013,CATOLE DO ROCHA,LEOMAR BENICIO MAIA,NAO IRREGULAR,FALSE,413,19937,549,25,107,2,123,232,31,0.0455373406193078,0.194899817850638,0.00364298724954463,0.224043715846995,0.422586520947177,0.0564663023679417,0.0275367407333099,0.0012539499423183,0.00536690575312234,0.000100315995385464,0.00616943371620605,0.0116366554647138,0.0015548979284747
201058,2009,CATURITE,JOSE GERVAZIO DA CRUZ,NAO IRREGULAR,FALSE,162,3883,151,35,2,0,8,10,68,0.231788079470199,0.0132450331125828,0,0.0529801324503311,0.0662251655629139,0.450331125827815,0.0388874581509142,0.00901364924027814,0.000515065670873036,0,0.00206026268349215,0.00257532835436518,0.0175122328096832
201058,2013,CATURITE,JAIR DA SILVA RAMOS,NAO IRREGULAR,FALSE,162,3883,234,66,46,3,57,106,44,0.282051282051282,0.196581196581197,0.0128205128205128,0.243589743589744,0.452991452991453,0.188034188034188,0.0602626834921452,0.0169971671388102,0.0118465104300798,0.000772598506309554,0.0146793716198815,0.0272984805562709,0.0113314447592068
201059,2009,CONCEICAO,VANI LEITE BRAGA DE FIGUEIREDO,NAO IRREGULAR,FALSE,480,13127,603,6,27,0,80,107,214,0.00995024875621891,0.0447761194029851,0,0.132669983416252,0.177446102819237,0.354892205638474,0.0459358573931591,0.000457073207892131,0.00205682943551459,0,0.00609430943856174,0.00815113887407633,0.0163022777481527
201059,2013,CONCEICAO,JOSE IVANILSON SOARES DE LACERDA,NAO IRREGULAR,FALSE,480,13127,501,67,27,3,36,66,26,0.13373253493014,0.0538922155688623,0.00598802395209581,0.0718562874251497,0.131736526946108,0.0518962075848303,0.0381656128589929,0.00510398415479546,0.00205682943551459,0.000228536603946065,0.00274243924735278,0.00502780528681344,0.00198065056753257
201060,2009,CONDADO,EUGENIO PACELLI DE LIMA,NAO IRREGULAR,FALSE,356,4918,425,24,7,0,17,24,210,0.0564705882352941,0.0164705882352941,0,0.04,0.0564705882352941,0.494117647058824,0.0864172427816185,0.00488003253355022,0.00142334282228548,0,0.00345668971126474,0.00488003253355022,0.0427002846685645
201060,2013,CONDADO,CAIO RODRIGO BEZERRA PAIXAO,NAO IRREGULAR,TRUE,356,4918,322,22,19,1,25,45,1,0.0683229813664596,0.0590062111801242,0.0031055900621118,0.077639751552795,0.139751552795031,0.0031055900621118,0.0654737698251322,0.00447336315575437,0.00386335908906059,0.000203334688897926,0.00508336722244815,0.00915006100040667,0.000203334688897926
201061,2009,CONDE,ALUISIO VINAGRE REGIS,NAO IRREGULAR,FALSE,26.3,13091,454,13,0,0,0,0,328,0.0286343612334802,0,0,0,0,0.722466960352423,0.0346803147200367,0.00099304865938431,0,0,0,0,0.0250553815598503
201061,2013,CONDE,TATIANA LUNDGREN CORREA DE OLIVEIRA,NAO IRREGULAR,FALSE,26.3,13091,178,16,6,0,18,24,37,0.0898876404494382,0.0337078651685393,0,0.101123595505618,0.134831460674157,0.207865168539326,0.0135971277977236,0.00122221373462684,0.000458330150485066,0,0.0013749904514552,0.00183332060194026,0.00282636926132457
201062,2009,CONGO,ROMUALDO ANTONIO QUIRINO DE SOUSA,NAO IRREGULAR,FALSE,307,4036,115,2,0,0,0,0,45,0.0173913043478261,0,0,0,0,0.391304347826087,0.0284935579781962,0.000495540138751239,0,0,0,0,0.0111496531219029
201062,2013,CONGO,ROMUALDO ANTONIO QUIRINO DE SOUSA,NAO IRREGULAR,FALSE,307,4036,246,29,43,1,47,91,29,0.117886178861789,0.17479674796748,0.0040650406504065,0.191056910569106,0.369918699186992,0.117886178861789,0.0609514370664024,0.00718533201189296,0.0106541129831516,0.000247770069375619,0.0116451932606541,0.0225470763131814,0.00718533201189296
201063,2009,COREMAS,EDILSON PEREIRA DE OLIVEIRA,IRREGULAR,TRUE,404,11506,647,4,59,0,111,170,329,0.00618238021638331,0.0911901081916538,0,0.171561051004637,0.262751159196291,0.508500772797527,0.0562315313749348,0.000347644707109334,0.00512775942986268,0,0.00964714062228402,0.0147749000521467,0.0285937771597427
201063,2013,COREMAS,ANTONIO CARLOS CAVALCANTI LOPES,NAO IRREGULAR,TRUE,404,11506,294,2,28,4,73,105,13,0.00680272108843537,0.0952380952380952,0.0136054421768707,0.248299319727891,0.357142857142857,0.0442176870748299,0.0255518859725361,0.000173822353554667,0.00243351294976534,0.000347644707109334,0.00634451590474535,0.00912567356162002,0.00112984529810534
201064,2009,COXIXOLA,NELSON HONORATO DA SILVA,NAO IRREGULAR,FALSE,261,1462,353,1,3,0,11,14,145,0.0028328611898017,0.0084985835694051,0,0.0311614730878187,0.0396600566572238,0.410764872521246,0.241450068399453,0.000683994528043776,0.00205198358413133,0,0.00752393980848153,0.00957592339261286,0.0991792065663475
201064,2013,COXIXOLA,GIVALDO LIMEIRA DE FARIAS,NAO IRREGULAR,TRUE,261,1462,313,9,21,0,32,53,36,0.0287539936102236,0.0670926517571885,0,0.10223642172524,0.169329073482428,0.115015974440895,0.214090287277702,0.00615595075239398,0.0143638850889193,0,0.0218878248974008,0.0362517099863201,0.0246238030095759
201065,2009,CRUZ DO ESPIRITO SANTO,RAFAEL FERNANDES DE CARVALHO JUNIOR,NAO IRREGULAR,FALSE,36.1,12822,31,0,0,0,0,0,30,0,0,0,0,0,0.967741935483871,0.00241771954453283,0,0,0,0,0,0.00233972859148339
201065,2013,CRUZ DO ESPIRITO SANTO,PEDRO GOMES PEREIRA,NAO IRREGULAR,FALSE,36.1,12822,148,7,9,0,10,19,32,0.0472972972972973,0.0608108108108108,0,0.0675675675675676,0.128378378378378,0.216216216216216,0.011542661051318,0.000545936671346124,0.000701918577445016,0,0.000779909530494463,0.00148182810793948,0.00249571049758228
201066,2009,CUBATI,DIMAS PEREIRA DA SILVA,NAO IRREGULAR,FALSE,224,5258,96,0,0,0,0,0,55,0,0,0,0,0,0.572916666666667,0.0182578927348802,0,0,0,0,0,0.0104602510460251
201066,2013,CUBATI,EDUARDO RONIELLE GUIMARAES MARTINS DANTAS,NAO IRREGULAR,FALSE,224,5258,214,4,17,1,19,37,14,0.0186915887850467,0.0794392523364486,0.00467289719626168,0.088785046728972,0.172897196261682,0.0654205607476635,0.0406998858881704,0.000760745530620008,0.00323316850513503,0.000190186382655002,0.00361354127044504,0.00703689615823507,0.00266260935717003
201067,2009,CUITE,EUDA FABIANA DE FARIAS PALMEIRA VENANCIO,NAO IRREGULAR,FALSE,227,15218,112,7,12,0,15,27,13,0.0625,0.107142857142857,0,0.133928571428571,0.241071428571429,0.116071428571429,0.00735970561177553,0.000459981600735971,0.000788539886975949,0,0.000985674858719937,0.00177421474569589,0.000854251544223945
201067,2013,CUITE,EUDA FABIANA DE FARIAS PALMEIRA VENANCIO,NAO IRREGULAR,FALSE,227,15218,449,18,52,2,64,118,1,0.0400890868596882,0.115812917594655,0.0044543429844098,0.142538975501114,0.262806236080178,0.0022271714922049,0.0295045341043501,0.00118280983046392,0.00341700617689578,0.000131423314495992,0.00420554606387173,0.0077539755552635,6.57116572479958e-05
201068,2009,CUITE DE MAMANGUAPE,ISAURINA DOS SANTOS MEIRELES FILHA,NAO IRREGULAR,FALSE,71.3,4819,406,130,0,0,0,0,95,0.320197044334975,0,0,0,0,0.233990147783251,0.0842498443660511,0.0269765511516912,0,0,0,0,0.0197136335339282
201068,2013,CUITE DE MAMANGUAPE,ISAURINA SANTOS MEIRELES DE BRITO,NAO IRREGULAR,FALSE,71.3,4819,117,4,0,0,0,0,8,0.0341880341880342,0,0,0,0,0.0683760683760684,0.0242788960365221,0.000830047727744345,0,0,0,0,0.00166009545548869
201069,2009,CUITEGI,EDNALDO PAULO LINO,NAO IRREGULAR,FALSE,111,5356,179,50,0,0,0,0,87,0.279329608938547,0,0,0,0,0.486033519553073,0.0334204630321135,0.00933532486930545,0,0,0,0,0.0162434652725915
201069,2013,CUITEGI,GUILHERME CUNHA MADRUGA JUNIOR,NAO IRREGULAR,TRUE,111,5356,254,10,14,0,27,41,35,0.0393700787401575,0.0551181102362205,0,0.106299212598425,0.161417322834646,0.137795275590551,0.0474234503360717,0.00186706497386109,0.00261389096340553,0,0.00504107542942494,0.00765496639283047,0.00653472740851382
201070,2009,CURRAL DE CIMA,NADIR FERNANDES DE FARIAS,NAO IRREGULAR,FALSE,89,4560,85,1,0,0,0,0,44,0.0117647058823529,0,0,0,0,0.517647058823529,0.018640350877193,0.000219298245614035,0,0,0,0,0.00964912280701754
201070,2013,CURRAL DE CIMA,NADIR FERNANDES DE FARIAS,NAO IRREGULAR,FALSE,89,4560,83,1,2,0,2,4,27,0.0120481927710843,0.0240963855421687,0,0.0240963855421687,0.0481927710843374,0.325301204819277,0.0182017543859649,0.000219298245614035,0.00043859649122807,0,0.00043859649122807,0.00087719298245614,0.00592105263157895
201071,2009,CURRAL VELHO,LUIZ ALVES BARBOSA,NAO IRREGULAR,FALSE,463,2095,266,1,1,0,2,3,211,0.0037593984962406,0.0037593984962406,0,0.0075187969924812,0.0112781954887218,0.793233082706767,0.126968973747017,0.000477326968973747,0.000477326968973747,0,0.000954653937947494,0.00143198090692124,0.100715990453461
201071,2013,CURRAL VELHO,JOAQUIM ALVES BARBOSA FILHO,NAO IRREGULAR,TRUE,463,2095,142,0,1,1,1,3,10,0,0.00704225352112676,0.00704225352112676,0.00704225352112676,0.0211267605633803,0.0704225352112676,0.0677804295942721,0,0.000477326968973747,0.000477326968973747,0.000477326968973747,0.00143198090692124,0.00477326968973747
201072,2009,DAMIAO,MARIA ELEONORA SOARES,NAO IRREGULAR,FALSE,191,3710,498,4,1,0,4,5,111,0.00803212851405622,0.00200803212851406,0,0.00803212851405622,0.0100401606425703,0.22289156626506,0.134231805929919,0.00107816711590297,0.000269541778975741,0,0.00107816711590297,0.00134770889487871,0.0299191374663073
201072,2013,DAMIAO,LUCILDO FERNANDES DE OLIVEIRA,NAO IRREGULAR,FALSE,191,3710,286,30,34,1,48,83,27,0.104895104895105,0.118881118881119,0.0034965034965035,0.167832167832168,0.29020979020979,0.0944055944055944,0.077088948787062,0.00808625336927224,0.0091644204851752,0.000269541778975741,0.0129380053908356,0.0223719676549865,0.00727762803234501
201073,2009,DESTERRO,DILSON DE ALMEIDA,NAO IRREGULAR,TRUE,293,6423,225,28,0,0,0,0,95,0.124444444444444,0,0,0,0,0.422222222222222,0.0350303596450257,0.00435933364471431,0,0,0,0,0.0147905962945664
201073,2013,DESTERRO,ROSANGELA DE FATIMA LEITE,NAO IRREGULAR,FALSE,293,6423,168,36,27,0,38,65,22,0.214285714285714,0.160714285714286,0,0.226190476190476,0.386904761904762,0.130952380952381,0.0261560018682858,0.00560485754320411,0.00420364315740308,0,0.00591623851782656,0.0101198816752296,0.00342519072084696
201074,2009,DIAMANTE,HERCULES BARROS MANGUEIRA DINIZ,NAO IRREGULAR,FALSE,452,5388,466,7,14,0,33,47,243,0.0150214592274678,0.0300429184549356,0,0.0708154506437768,0.100858369098712,0.521459227467811,0.0864884929472903,0.00129918337045286,0.00259836674090572,0,0.00612472160356347,0.00872308834446919,0.0451002227171492
201074,2013,DIAMANTE,MARCILIA MANGUEIRA GUIMARAES,NAO IRREGULAR,FALSE,452,5388,132,3,13,0,14,27,19,0.0227272727272727,0.0984848484848485,0,0.106060606060606,0.204545454545455,0.143939393939394,0.0244988864142539,0.000556792873051225,0.00241276911655531,0,0.00259836674090572,0.00501113585746102,0.00352635486265776
201075,2009,DONA INES,ANTONIO JUSTINO DE ARAUJO NETO,NAO IRREGULAR,FALSE,175,8516,752,22,49,0,80,129,422,0.0292553191489362,0.0651595744680851,0,0.106382978723404,0.171542553191489,0.561170212765957,0.0883043682480038,0.00258337247534054,0.00575387505871301,0,0.00939408172851104,0.015147956787224,0.0495537811178957
201075,2013,DONA INES,ANTONIO JUSTINO DE ARAUJO NETO,NAO IRREGULAR,FALSE,175,8516,301,32,9,0,21,30,16,0.106312292358804,0.0299003322259136,0,0.0697674418604651,0.0996677740863787,0.053156146179402,0.0353452325035228,0.00375763269140442,0.00105683419445749,0,0.00246594645373415,0.00352278064819164,0.00187881634570221
201076,2009,DUAS ESTRADAS,ROBERTO CARLOS NUNES,NAO IRREGULAR,FALSE,113,2896,15,0,0,0,0,0,13,0,0,0,0,0,0.866666666666667,0.00517955801104972,0,0,0,0,0,0.00448895027624309
201076,2013,DUAS ESTRADAS,EDSON GOMES DE LUNA,NAO IRREGULAR,TRUE,113,2896,278,12,31,0,38,69,57,0.0431654676258993,0.111510791366906,0,0.136690647482014,0.248201438848921,0.205035971223022,0.0959944751381216,0.00414364640883978,0.0107044198895028,0,0.013121546961326,0.0238259668508287,0.0196823204419889
201077,2009,EMAS,FERNANDA MARIA MARINHO DE MEDEIROS LOUREIRO,NAO IRREGULAR,FALSE,377,2527,257,11,2,0,5,7,122,0.0428015564202335,0.00778210116731518,0,0.0194552529182879,0.0272373540856031,0.474708171206226,0.101701622477246,0.00435298773248912,0.000791452314998021,0,0.00197863078749505,0.00277008310249307,0.0482785912148793
201077,2013,EMAS,JOSE WILLIAM SEGUNDO MADRUGA,NAO IRREGULAR,FALSE,377,2527,76,16,15,0,16,31,4,0.210526315789474,0.197368421052632,0,0.210526315789474,0.407894736842105,0.0526315789473684,0.0300751879699248,0.00633161851998417,0.00593589236248516,0,0.00633161851998417,0.0122675108824693,0.00158290462999604
201078,2009,ESPERANCA,NOBSON PEDRO DE ALMEIDA,NAO IRREGULAR,TRUE,158,23163,902,46,99,0,221,320,320,0.0509977827050998,0.109756097560976,0,0.245011086474501,0.354767184035477,0.354767184035477,0.0389414151880154,0.00198592582998748,0.00427405776453827,0,0.00954107844407028,0.0138151362086086,0.0138151362086086
201078,2013,ESPERANCA,ANDERSON MONTEIRO COSTA,NAO IRREGULAR,TRUE,158,23163,829,198,215,7,317,539,57,0.238841978287093,0.25934861278649,0.00844390832328106,0.382388419782871,0.650180940892642,0.0687575392038601,0.0357898372404265,0.00854811552907654,0.00928204464015887,0.000302206104563312,0.0136856193066529,0.023269870051375,0.0024608211371584
201079,2009,FAGUNDES,GILBERTO MUNIZ DANTAS,NAO IRREGULAR,FALSE,130,8129,510,7,0,0,0,0,305,0.0137254901960784,0,0,0,0,0.598039215686274,0.0627383441997786,0.000861114528232255,0,0,0,0,0.0375199901586911
201079,2013,FAGUNDES,JOSE PEDRO DA SILVA,NAO IRREGULAR,FALSE,130,8129,196,14,28,0,35,63,23,0.0714285714285714,0.142857142857143,0,0.178571428571429,0.321428571428571,0.11734693877551,0.0241112067905031,0.00172222905646451,0.00344445811292902,0,0.00430557264116127,0.00775003075409029,0.00282937630704884
201080,2009,FREI MARTINHO,FRANCIVALDO SANTOS DE ARAUJO,NAO IRREGULAR,FALSE,254,2588,222,0,13,0,13,26,85,0,0.0585585585585586,0,0.0585585585585586,0.117117117117117,0.382882882882883,0.0857805255023184,0,0.00502318392581144,0,0.00502318392581144,0.0100463678516229,0.0328438948995363
201080,2013,FREI MARTINHO,AGUIFAILDO LIRA DANTAS,NAO IRREGULAR,TRUE,254,2588,161,14,70,0,70,140,20,0.0869565217391304,0.434782608695652,0,0.434782608695652,0.869565217391304,0.124223602484472,0.062210200927357,0.00540958268933539,0.027047913446677,0,0.027047913446677,0.0540958268933539,0.00772797527047913
201081,2009,GADO BRAVO,AUSTERLIANO EVALDO ARAUJO,NAO IRREGULAR,FALSE,185,5496,86,1,8,0,10,18,32,0.0116279069767442,0.0930232558139535,0,0.116279069767442,0.209302325581395,0.372093023255814,0.0156477438136827,0.000181950509461427,0.00145560407569141,0,0.00181950509461426,0.00327510917030568,0.00582241630276565
201081,2013,GADO BRAVO,AUSTERLIANO EVALDO ARAUJO,NAO IRREGULAR,FALSE,185,5496,190,8,17,0,19,36,36,0.0421052631578947,0.0894736842105263,0,0.1,0.189473684210526,0.189473684210526,0.034570596797671,0.00145560407569141,0.00309315866084425,0,0.0034570596797671,0.00655021834061135,0.00655021834061135
201082,2009,GUARABIRA,MARIA DE FATIMA DE AQUINO PAULINO,NAO IRREGULAR,TRUE,107,36379,2012,51,192,0,456,648,935,0.0253479125248509,0.095427435387674,0,0.226640159045726,0.3220675944334,0.464711729622266,0.0553066329475796,0.00140190769399929,0.00527777014211496,0,0.012534704087523,0.017812474229638,0.0257016410566536
201082,2013,GUARABIRA,ZENOBIO TOSCANO DE OLIVEIRA,NAO IRREGULAR,TRUE,107,36379,1249,56,64,1,116,181,58,0.044835868694956,0.0512409927942354,0.000800640512409928,0.0928742994395516,0.144915932746197,0.0464371497197758,0.0343329943099041,0.00153934962478353,0.00175925671403832,2.74883861568487e-05,0.00318865279419445,0.00497539789438962,0.00159432639709723
