;Ano;Turno;Localidade;Cargo;Nº;Candidato;Nome Urna;Partido / Coligação;Votação;Situação
;2016;1º Turno;RIACHO DE SANTO ANTÔNIO;Vereador;14555;MARCELIANO JOSÉ DE DEUS;MARCELIANO DE DEUS;PTB / O POVO QUER, E O TRABALHO CONTINUA;84;Eleito por QP
;2016;1º Turno;RIACHO DOS CAVALOS;Prefeito;11;JOAQUIM HUGO VIEIRA CARNEIRO;HUGO;PP / RIACHO AVANÇA COM A FORÇA DO TRABALHO;3.535;Eleito
;2016;1º Turno;RIACHO DOS CAVALOS;Vereador;33333;PEDRO VIEIRA DA SILVA;PEDIM DA BARRA;PMN / RIACHO AVANÇA COM A FORÇA DO TRABALHO;683;Eleito por QP
;2016;1º Turno;RIACHO DOS CAVALOS;Vereador;22222;GILDASIO JOSE DA SILVA;GILDASIO;PR / PRA RIACHO VOLTAR A SER FELIZ;638;Eleito por QP
;2016;1º Turno;RIACHO DOS CAVALOS;Vereador;90000;VALDEMAR CAMPOS NETO;NEGUINHO;PROS / RIACHO AVANÇA COM A FORÇA DO TRABALHO;604;Eleito por QP
;2016;1º Turno;RIACHO DOS CAVALOS;Vereador;40123;AVANY JOSÉ DE SOUSA;AVANY JOSE DE SOUSA;PSB / RIACHO AVANÇA COM A FORÇA DO TRABALHO;552;Eleito por QP
;2016;1º Turno;RIACHO DOS CAVALOS;Vereador;55555;BERNADETE DE ALMEIDA BARBOSA;BERNADETE;PSD / PRA RIACHO VOLTAR A SER FELIZ;550;Eleito por QP
;2016;1º Turno;RIACHO DOS CAVALOS;Vereador;45555;IRISMAR GADELHA SOARES;MANCHA;PSDB / PRA RIACHO VOLTAR A SER FELIZ;520;Eleito por QP
;2016;1º Turno;RIACHO DOS CAVALOS;Vereador;20000;ALIAN HUDSON DE LIMA SUASSUNA;ALIAN LIMA SUASSUNA;PSC / RIACHO AVANÇA COM A FORÇA DO TRABALHO;481;Eleito por QP
;2016;1º Turno;RIACHO DOS CAVALOS;Vereador;11234;JOSENILTON VIEIRA DE ANDRADE;BEM;PP / RIACHO AVANÇA COM A FORÇA DO TRABALHO;474;Eleito por QP
;2016;1º Turno;RIACHO DOS CAVALOS;Vereador;25123;CLAUDIO LEONARDO CARNEIRO SUASSUNA;CLAUDIO CARNEIRO SUASSUNA;DEM / RIACHO AVANÇA COM A FORÇA DO TRABALHO;386;Eleito por média
;2016;1º Turno;RIO TINTO;Prefeito;40;JOSE FERNANDES GORGONHO  NETO;FERNANDO NAIA;PSB / TRABALHO PARA MUDAR RIO TINTO;5.430;Eleito
;2016;1º Turno;RIO TINTO;Vereador;40000;AMANDA DE OLIVEIRA LIMA;AMANDA LIMA;PSB / TRABALHO PARA MUDAR RIO TINTO;1.022;Eleito por QP
;2016;1º Turno;RIO TINTO;Vereador;22123;ADELSON FRANCISCO DA SILVA;PEU DA GALINHA;PR / COLIGAÇÃO UNIDOS COM A FORÇA DO POVO;845;Eleito por QP
;2016;1º Turno;RIO TINTO;Vereador;15456;CLAUDECIR DA SILVA BRAZ;CAL;PMDB / COLIGAÇÃO UNIDOS COM A FORÇA DO POVO;828;Eleito por QP
;2016;1º Turno;RIO TINTO;Vereador;15789;ERALDO NASCIMENTO CALIXTO;ERALDO CALIXTO;PMDB / COLIGAÇÃO UNIDOS COM A FORÇA DO POVO;821;Eleito por QP
;2016;1º Turno;RIO TINTO;Vereador;15611;EDSON BARBOSA DO NASCIMENTO;DR. EDSON;PMDB / COLIGAÇÃO UNIDOS COM A FORÇA DO POVO;798;Eleito por QP
;2016;1º Turno;RIO TINTO;Vereador;22222;JOSÉ CARLOS DE OLIVEIRA BERTO;PRETO PARAIBA;PR / COLIGAÇÃO UNIDOS COM A FORÇA DO POVO;675;Eleito por média
;2016;1º Turno;RIO TINTO;Vereador;19999;SEVERINO PEREIRA DE SOUSA;PEREIRA;PTN / TRABALHO PARA MUDAR RIO TINTO;599;Eleito por QP
;2016;1º Turno;RIO TINTO;Vereador;45123;FELIPE PESSOA DE SOUSA;FELIPE PESSOA;PSDB / JUNTOS SOMOS MAIS FORTES;584;Eleito por QP
;2016;1º Turno;RIO TINTO;Vereador;12222;SANDRO GOMES BARBOSA;CACIQUE SANDRO;PDT / TRABALHO PARA MUDAR RIO TINTO;576;Eleito por QP
;2016;1º Turno;RIO TINTO;Vereador;45000;SEVERINO ALVES PESSOA;PESSOA;PSDB / JUNTOS SOMOS MAIS FORTES;532;Eleito por QP
;2016;1º Turno;RIO TINTO;Vereador;40111;ROSINALDO NASCIMENTO DE LIMA;ROSINALDO BARRA;PSB / TRABALHO PARA MUDAR RIO TINTO;509;Eleito por média
;2016;1º Turno;SALGADINHO;Prefeito;45;MARCOS ANTÔNIO ALVES;MARCOS ALVES;PSDB / SALGADINHO CLAMA POR MUDANÇA;1.348;Eleito
;2016;1º Turno;SALGADINHO;Vereador;40444;SUETONIO FERNANDES DA COSTA;SUÉ;PSB / UNIDOS PARA SALGADINHO CONTINUA NO RUMO CERTO;301;Eleito por QP
;2016;1º Turno;SALGADINHO;Vereador;45678;GENILDO DUARTE DE MACEDO;GENILDO MACEDO;PSDB / SALGADINHO CLAMA POR MUDANÇA;267;Eleito por QP
;2016;1º Turno;SALGADINHO;Vereador;45222;LEUDO ALVES DE ALMEIDA;LEUDO ALMEIDA;PSDB / SALGADINHO CLAMA POR MUDANÇA;257;Eleito por QP
;2016;1º Turno;SALGADINHO;Vereador;40555;ADIRANILTON JOSÉ DOS SANTOS;DIRINHA;PSB / UNIDOS PARA SALGADINHO CONTINUA NO RUMO CERTO;238;Eleito por QP
;2016;1º Turno;SALGADINHO;Vereador;40123;JOSÉ FLATERNO DE OLIVEIRA FILHO;FLATERNINHO;PSB / UNIDOS PARA SALGADINHO CONTINUA NO RUMO CERTO;195;Eleito por QP
;2016;1º Turno;SALGADINHO;Vereador;11111;DAMIÃO CARLOS DE OLIVEIRA;KAKA GUSTAVO;PP / SALGADINHO CLAMA POR MUDANÇA;186;Eleito por QP
;2016;1º Turno;SALGADINHO;Vereador;15604;ALTEMAR BEZERRA DA NÓBREGA;MAZINHO;PMDB / UNIDOS PARA SALGADINHO CONTINUA NO RUMO CERTO;179;Eleito por QP
;2016;1º Turno;SALGADINHO;Vereador;40322;MARCOS DAMIÃO DOS SANTOS;MARCOS DAMIÃO;PSB / UNIDOS PARA SALGADINHO CONTINUA NO RUMO CERTO;164;Eleito por média
;2016;1º Turno;SALGADINHO;Vereador;14000;MILTON POSSIDÔNIO DO MAIA;MILTON;PTB / SALGADINHO CLAMA POR MUDANÇA;151;Eleito por QP
;2016;1º Turno;SALGADO DE SÃO FÉLIX;Prefeito;25;ADJAILSON PEDRO SILVA DE ANDRADE;ADJAILSON;DEM / DE BEM COM O POVO;4.325;Eleito
;2016;1º Turno;SALGADO DE SÃO FÉLIX;Vereador;22222;MANOEL ALCANTARA NEVES;MANO;PR / DE BEM COM O POVO I;507;Eleito por QP
;2016;1º Turno;SALGADO DE SÃO FÉLIX;Vereador;25222;JOSEFA DA PAZ SILVA;DA PAZ;DEM / DE BEM COM O POVO I;469;Eleito por QP
;2016;1º Turno;SALGADO DE SÃO FÉLIX;Vereador;25456;JOSE CARLOS DE ARAUJO;CULA;DEM / DE BEM COM O POVO I;456;Eleito por média
;2016;1º Turno;SALGADO DE SÃO FÉLIX;Vereador;40555;IVANDRO JOSE VIEIRA DA SILVA;VANDO DE BA;PSB / DE BEM COM O POVO II;446;Eleito por QP
;2016;1º Turno;SALGADO DE SÃO FÉLIX;Vereador;19222;FLAVIANO SILVA DE ANDRADE;FLAVIANO ANDRADE;PTN / DE BEM COM O POVO II;440;Eleito por QP
;2016;1º Turno;SALGADO DE SÃO FÉLIX;Vereador;40000;MARIO ROMERO CORREIA CAVALCANTE;MARIO ROMERO;PSB / DE BEM COM O POVO II;427;Eleito por média
;2016;1º Turno;SALGADO DE SÃO FÉLIX;Vereador;55123;MARLEIDE QUINTINO BARBOSA;MARLEIDE;PSD / SALGADO PARA TODOS;366;Eleito por QP
;2016;1º Turno;SALGADO DE SÃO FÉLIX;Vereador;20456;ADRIANA SUÊNYA DA SILVA;ADRIANA DE MARCELO;PSC / SALGADO PARA TODOS;300;Eleito por QP
;2016;1º Turno;SALGADO DE SÃO FÉLIX;Vereador;43123;WAGNER VILLAR SARAIVA;WAGUINHO SARAIVA;PV / SALGADO PARA TODOS;288;Eleito por QP
;2016;1º Turno;SANTA CECÍLIA;Prefeito;25;ROBERTO FLORENTINO PESSOA;BETO DE CHICO;DEM / COLIGAÇÃO UNIÃO E RENOVAÇÃO POR SANTA CECÍLIA;2.640;Eleito
;2016;1º Turno;SANTA CECÍLIA;Vereador;25666;IVANALDO JOSÉ DA SILVA;IVANALDO;DEM / COLIGAÇÃO UNIÃO E RENOVAÇÃO POR SANTA CECÍLIA I;371;Eleito por QP
;2016;1º Turno;SANTA CECÍLIA;Vereador;55111;AILTON ANTONIO DA SILVA;AILTON;PSD / COLIGAÇÃO UNIÃO E RENOVAÇÃO POR SANTA CECÍLIA II;297;Eleito por QP
;2016;1º Turno;SANTA CECÍLIA;Vereador;25555;AUGUSTO CORREIA BATISTA;AUGUSTO CORREIA;DEM / COLIGAÇÃO UNIÃO E RENOVAÇÃO POR SANTA CECÍLIA I;294;Eleito por QP
;2016;1º Turno;SANTA CECÍLIA;Vereador;25111;NATAL MANOEL MARBOSA;TAL;DEM / COLIGAÇÃO UNIÃO E RENOVAÇÃO POR SANTA CECÍLIA I;288;Eleito por média
;2016;1º Turno;SANTA CECÍLIA;Vereador;40000;ASSIS GOMES PEREIRA DA SILVA;ASSIS DA SAMAMBAIA;PSB / Juntos para o Futuro I;286;Eleito por QP
;2016;1º Turno;SANTA CECÍLIA;Vereador;22222;DANILO PERERIA LINS;DANILO DE NALDO MESSIAS;PR / Juntos para o futuro II;275;Eleito por QP
;2016;1º Turno;SANTA CECÍLIA;Vereador;45555;HELENA RODRIGUES DA CRUZ;HELENA RODRIGUES;PSDB / COLIGAÇÃO UNIÃO E RENOVAÇÃO POR SANTA CECÍLIA II;258;Eleito por QP
;2016;1º Turno;SANTA CECÍLIA;Vereador;22345;FRANCISCO DE ASSIS FILHO;FRANCISQUINHO;PR / Juntos para o futuro II;257;Eleito por média
;2016;1º Turno;SANTA CECÍLIA;Vereador;40123;JOSE FRANCISCO DA SILVA;DÉ DE DEOCLECIO;PSB / Juntos para o Futuro I;250;Eleito por QP
;2016;1º Turno;SANTA CRUZ;Prefeito;40;PAULO CESAR FERREIRA BATISTA;PAULO CESAR;"PSB / ""O TRABALHO CONTINUA""";3.049;Eleito
;2016;1º Turno;SANTA CRUZ;Vereador;13333;JOSE ARAUJO FILHO;ZE AURI;"PT / ""O TRABALHO CONTINUA""";461;Eleito por QP
;2016;1º Turno;SANTA CRUZ;Vereador;12345;INACIO DAVI GOMES;INACIO FALCÃO;"PDT / ""O TRABALHO CONTINUA""";388;Eleito por QP
;2016;1º Turno;SANTA CRUZ;Vereador;13000;PEDRO JORGE SOARES PEREIRA;PEDRO DE HELENO;"PT / ""O TRABALHO CONTINUA""";386;Eleito por QP
;2016;1º Turno;SANTA CRUZ;Vereador;11111;FRANCISCO CLEBER FERREIRA DO NASCIMENTO;CLEBER FERREIRA;"PP / ""O TRABALHO CONTINUA""";365;Eleito por QP
;2016;1º Turno;SANTA CRUZ;Vereador;44444;LENI CREUSA DA SILVA FERREIRA;LENI;"PRP / ""O TRABALHO CONTINUA""";334;Eleito por QP
;2016;1º Turno;SANTA CRUZ;Vereador;45678;FRANCISCO FERNANDES FILHO;FRANCISQUINHO;PSDB / UNIDOS POR SANTA CRUZ;330;Eleito por QP
;2016;1º Turno;SANTA CRUZ;Vereador;20345;JEFERSON GOMES DE ALMEIDA;JEFERSON CABOCLO;PSC / UNIDOS POR SANTA CRUZ;323;Eleito por QP
;2016;1º Turno;SANTA CRUZ;Vereador;22222;MARIO ROMULO ALVES MONTEIRO;ROMULO MONTEIRO;PR / UNIDOS POR SANTA CRUZ;316;Eleito por QP
;2016;1º Turno;SANTA CRUZ;Vereador;13111;ALBERTO DUARTE DE SOUSA;ALBERTO DE BRAZ;"PT / ""O TRABALHO CONTINUA""";308;Eleito por QP
;2016;1º Turno;SANTA HELENA;Prefeito;55;EMMANUEL FELIPE LUCENA MESSIAS;EMMANUEL;PSD / UNIÃO, FORÇA E TRABALHO;2.497;Eleito
;2016;1º Turno;SANTA HELENA;Vereador;22222;FRANCISCO DE ASSIS LISBOA FILHO;DIASSIS LISBOA;PR / POR UMA SANTA HELENA MELHOR;802;Eleito por QP
;2016;1º Turno;SANTA HELENA;Vereador;55123;RAIMUNDO LOURENÇO NETO;ROGÉRIO LEITE;PSD / UNIÃO, FORÇA E TRABALHO;353;Eleito por QP
;2016;1º Turno;SANTA HELENA;Vereador;13333;JULIO NETO DIAS DE OLIVEIRA;JULIO;PT / UNIÃO, FORÇA E TRABALHO;296;Eleito por QP
;2016;1º Turno;SANTA HELENA;Vereador;40888;FRANCISCO QUARESMA PARNAÍBA;NENEM DA BONITA;PSB / UNIÃO, FORÇA E TRABALHO;276;Eleito por QP
;2016;1º Turno;SANTA HELENA;Vereador;55678;ROZIVA SILVA BESERRA;ROZIVA;PSD / UNIÃO, FORÇA E TRABALHO;256;Eleito por QP
;2016;1º Turno;SANTA HELENA;Vereador;15111;MARCOS KLEYBER GONÇALVES FERNANDES;MARQUINHOS;PMDB / POR UMA SANTA HELENA MELHOR;249;Eleito por QP
;2016;1º Turno;SANTA HELENA;Vereador;55555;OTONIEL ANACLETO ESTRELA FILHO;OTONIEL FILHO;PSD / UNIÃO, FORÇA E TRABALHO;230;Eleito por QP
;2016;1º Turno;SANTA HELENA;Vereador;40123;VALDENIRA DE SOUSA SILVA;DIRA CORREIA;PSB / UNIÃO, FORÇA E TRABALHO;195;Eleito por média
;2016;1º Turno;SANTA HELENA;Vereador;15222;ANTONIO GOMES DA SILVA NETO;ANTONIO NETO;PMDB / POR UMA SANTA HELENA MELHOR;177;Eleito por QP
;2016;1º Turno;SANTA INÊS;Prefeito;12;JOÃO NILDO LEITE;DR. JOÃO;PDT / JUNTOS FAZEMOS A DIFERENÇA;2.192;Eleito
;2016;1º Turno;SANTA INÊS;Vereador;12111;FRANCISCO DE SALES RODRIGUES DO NASCIMENTO;TIQUINHO DO SINDICATO;PDT / JUNTOS FAZEMOS A DIFERENÇA;455;Eleito por QP
;2016;1º Turno;SANTA INÊS;Vereador;12000;JOÃO VIEIRA NETO;JOÃO DE TOÍTO;PDT / JUNTOS FAZEMOS A DIFERENÇA;307;Eleito por QP
;2016;1º Turno;SANTA INÊS;Vereador;12222;CLEIDINALDO RODRIGUES DOS SANTOS;CLEUDO DE NUCA;PDT / JUNTOS FAZEMOS A DIFERENÇA;305;Eleito por QP
;2016;1º Turno;SANTA INÊS;Vereador;12345;JOÃO LUIZ CIRILO VIEIRA NETO;JOÃO NETO;PDT / JUNTOS FAZEMOS A DIFERENÇA;263;Eleito por QP
;2016;1º Turno;SANTA INÊS;Vereador;12601;FRANCISCO IVO VIEIRA LACERDA;IVO LACERDA;PDT / JUNTOS FAZEMOS A DIFERENÇA;246;Eleito por QP
;2016;1º Turno;SANTA INÊS;Vereador;14444;ROBENILDO CARVALHO DE SOUSA;ROBENILDO CARVALHO;PTB / JUNTOS FAZEMOS A DIFERENÇA;246;Eleito por QP
;2016;1º Turno;SANTA INÊS;Vereador;40000;FAGUNDES RAMALHO MARINHO;FAGUNDES MARINHO;PSB / JUNTOS FAZEMOS A DIFERENÇA;236;Eleito por QP
;2016;1º Turno;SANTA INÊS;Vereador;12333;FRANCISCA NEIDE VIEIRA LIMA;NEIDE VIEIRA;PDT / JUNTOS FAZEMOS A DIFERENÇA;229;Eleito por média
;2016;1º Turno;SANTA INÊS;Vereador;11222;DIONE VIEIRA LEITE;DIONE VIEIRA;PP / UNIDOS PELO POVO;209;Eleito por QP
;2016;1º Turno;SANTA LUZIA;Prefeito;15;JOSE ALEXANDRE DE ARAUJO;ZEZÉ;PMDB / TODOS POR UMA SANTA LUZIA MELHOR;4.955;Eleito
;2016;1º Turno;SANTA LUZIA;Vereador;15151;JOSE AMANCIO DE LIMA NETTO;NETTO LIMA;PMDB / TODOS POR UMA SANTA LUZIA MELHOR II;802;Eleito por QP
;2016;1º Turno;SANTA LUZIA;Vereador;45123;RODRIGO MORAIS MATOS;RODRIGO MORAIS;PSDB / UNIDOS POR SANTA LUZIA II;793;Eleito por QP
;2016;1º Turno;SANTA LUZIA;Vereador;25147;MILTON LUCENA DA NOBREGA;MILTON LINO;DEM / UNIDOS POR SANTA LUZIA II;674;Eleito por QP
;2016;1º Turno;SANTA LUZIA;Vereador;55555;THIAGO AUGUSTO LIRA ARAUJO;THIAGO;PSD / TODOS POR UMA SANTA LUZIA MELHOR II;641;Eleito por QP
;2016;1º Turno;SANTA LUZIA;Vereador;15222;FELIX MIGUEL DE OLIVEIRA JUNIOR;PROFESSOR FELIX JUNIOR;PMDB / TODOS POR UMA SANTA LUZIA MELHOR II;516;Eleito por QP
;2016;1º Turno;SANTA LUZIA;Vereador;15123;JOSE ADEILDO TOMAZ;HOMINHO;PMDB / TODOS POR UMA SANTA LUZIA MELHOR II;511;Eleito por média
;2016;1º Turno;SANTA LUZIA;Vereador;25555;MOIZANIEL ALEXANDRE DE MEDEIROS;DANIEL;DEM / UNIDOS POR SANTA LUZIA II;456;Eleito por QP
;2016;1º Turno;SANTA LUZIA;Vereador;25777;DAMIAO ALVES DE OLIVEIRA;BAITA;DEM / UNIDOS POR SANTA LUZIA II;455;Eleito por QP
;2016;1º Turno;SANTA LUZIA;Vereador;13000;FRANCISCO NONATO DANTAS NETO;NETO DA BARRA;PT;441;Eleito por QP
;2016;1º Turno;SANTA LUZIA;Vereador;45456;HEMERSON KERLL DE MEDEIROS DANTAS;HEMERSON;PSDB / UNIDOS POR SANTA LUZIA II;382;Eleito por QP
;2016;1º Turno;SANTA LUZIA;Vereador;45999;PETRONIO ROCHA DOS SANTOS;PETRONIO DA CDL;PSDB / UNIDOS POR SANTA LUZIA II;308;Eleito por média
;2016;1º Turno;SANTA RITA;Prefeito;45;EMERSON FERNANDES ALVINO PANTA;DR. EMERSON PANTA;PSDB / FRENTE PELA RECONSTRUÇÃO DE SANTA RITA;51.037;Eleito
;2016;1º Turno;SANTA RITA;Vereador;65123;ROSELI DINIZ DA SILVA;ROSA DO VAQUEIRO;PC do B / PRA SANTA RITA AVANÇAR IV;1.527;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;19229;SAULO GUSTAVO SOUZA SANTOS;GUSTAVO;PTN / FRENTE PELA RECONSTRUÇÃO DE SANTA RITA 01;1.518;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;55999;IVONETE VIRGINIO DE BARROS;IVONETE;PSD / FRENTE PELA RECONSTRUÇÃO DE SANTA RITA 02;1.413;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;22666;BRUNNO INOCENCIO DA NOBREGA SILVA;BRUNO FILHO DE CICINHA;PR;1.335;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;40123;ANESIO ALVES DE MIRANDA FILHO;ANÉSIO MIRANDA;PSB / PRA SANTA RITA AVANÇAR I;1.306;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;40045;CARLOS ANTONIO PEREIRA DE OLIVEIRA JUNIOR;CARLOS PEREIRA JUNIOR;PSB / PRA SANTA RITA AVANÇAR I;1.222;Eleito por média
;2016;1º Turno;SANTA RITA;Vereador;65112;JOSÉ MOREIRA DE VASCONCELOS;PEIXOTO;PC do B / PRA SANTA RITA AVANÇAR IV;1.219;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;19111;FRANCISCO MORAIS DE QUEIROGA;QUEIROGA;PTN / FRENTE PELA RECONSTRUÇÃO DE SANTA RITA 01;1.198;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;65789;MARCOS FARIAS DE FRANÇA;FARIAS;PC do B / PRA SANTA RITA AVANÇAR IV;1.180;Eleito por média
;2016;1º Turno;SANTA RITA;Vereador;55555;FLÁVIO FREDERICO DA COSTA SANTOS;FLÁVIO;PSD / FRENTE PELA RECONSTRUÇÃO DE SANTA RITA 02;1.174;Eleito por média
;2016;1º Turno;SANTA RITA;Vereador;70888;VANDA DE VASCONCELOS OLIVEIRA;VANDA DE OLAVO;PT do B / PRA SANTA RITA AVANÇAR III;1.119;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;10555;FRANCISCO DE MEDEIROS SILVA;CICERO MEDEIROS;PRB;963;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;45222;SÉRGIO ROBERTO DO NASCIMENTO;SÉRGIO CONFECÇÕES;PSDB / FRENTE PELA RECONSTRUÇÃO DE SANTA RITA 01;926;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;10222;JOACI RAIMUNDO DE SOUZA;JOSA DA GALINHA;PRB;894;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;45888;GILCLEIDE BARBOSA LOPES;GIL'S BAR;PSDB / FRENTE PELA RECONSTRUÇÃO DE SANTA RITA 01;843;Eleito por média
;2016;1º Turno;SANTA RITA;Vereador;17100;CARLOS ANTONIO DA SILVA;GALEGO DO BOA VISTA;PSL / PRA SANTA RITA AVANÇAR V;747;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;28666;JOÃO EVANGELISTA DA SILVA;JOÃO GRANDÃO;PRTB / PRA SANTA RITA AVANÇAR III;586;Eleito por média
;2016;1º Turno;SANTA RITA;Vereador;13456;SEBASTIÃO BASTOS FREIRE FILHO;SEBASTIÃO DO SINDICATO;PT / PRA SANTA RITA AVANÇAR II;550;Eleito por QP
;2016;1º Turno;SANTA RITA;Vereador;17123;DIOCELIO RIBEIRO DE SOUSA;DIOCÉLIO DE VÁRZEA NOVA;PSL / PRA SANTA RITA AVANÇAR V;533;Eleito por QP
;2016;1º Turno;SANTA TERESINHA;Prefeito;45;TEREZINHA LUCIA ALVES DE OLIVEIRA;TEREZINHA DE ZE AFONSO;PSDB / CONFIANÇA PARA MUDAR;2.371;Eleito
;2016;1º Turno;SANTA TERESINHA;Vereador;45369;LIDIANNY TEREZINHA MEDEIROS DE OLIVEIRA;LIDIANNY;PSDB / CONFIANÇA PARA MUDAR;479;Eleito por QP
;2016;1º Turno;SANTA TERESINHA;Vereador;11111;SALOMÃO CORDEIRO DE OLIVEIRA;SALOMÃO;PP / O TRABALHO NÃO VAI PARAR;381;Eleito por QP
;2016;1º Turno;SANTA TERESINHA;Vereador;25123;EDCARLOS SOARE DOS SANTOS;EDCARLOS;DEM / CONFIANÇA PARA MUDAR;380;Eleito por QP
;2016;1º Turno;SANTA TERESINHA;Vereador;40222;FRANCISCO BEZERRA LUCENA;FRANSCICO BEZERRA;PSB / O TRABALHO NÃO VAI PARAR;361;Eleito por QP
;2016;1º Turno;SANTA TERESINHA;Vereador;45000;PEDRO DA SILVA VIEIRA;PEDRO SOPA;PSDB / CONFIANÇA PARA MUDAR;324;Eleito por QP
;2016;1º Turno;SANTA TERESINHA;Vereador;22222;JOSE BATISTA DE MEDEIROS;ZE NILTON;PR / CONFIANÇA PARA MUDAR;304;Eleito por QP
;2016;1º Turno;SANTA TERESINHA;Vereador;40100;CELIA OLIVEIRA NICAIO CORDEIRO;CELIA;PSB / O TRABALHO NÃO VAI PARAR;258;Eleito por QP
;2016;1º Turno;SANTA TERESINHA;Vereador;90000;DAMIÃO ALVES AIRES;MENON;PROS / O TRABALHO NÃO VAI PARAR;236;Eleito por QP
;2016;1º Turno;SANTA TERESINHA;Vereador;40789;ERIOSMAN ALVES DO NASCIMENTO;LILA;PSB / O TRABALHO NÃO VAI PARAR;232;Eleito por média
;2016;1º Turno;SANTANA DE MANGUEIRA;Prefeito;45;JOSÉ INÁCIO SOBRINHO;ZÉ INÁCIO;PSDB / COMPROMISSO DE VERDADE, COM RESPEITO, UNIÃO E HUMILDADE;2.000;Eleito
;2016;1º Turno;SANTANA DE MANGUEIRA;Vereador;90000;FELIX ALAN FERREIRA SERGIO;ALAN FERREIRA;PROS / COMPROMISSO DE VERDADE, COM RESPEITO, UNIÃO E HUMILDADE;382;Eleito por QP
;2016;1º Turno;SANTANA DE MANGUEIRA;Vereador;40111;RENILDO RUFINO DE LIMA;RENILDO RUFINO;PSB / COMPROMISSO DE VERDADE, COM RESPEITO, UNIÃO E HUMILDADE;345;Eleito por QP
;2016;1º Turno;SANTANA DE MANGUEIRA;Vereador;45555;MARQUECION FERREIRA LIMA;CION;PSDB / COMPROMISSO DE VERDADE, COM RESPEITO, UNIÃO E HUMILDADE;307;Eleito por QP
;2016;1º Turno;SANTANA DE MANGUEIRA;Vereador;40123;ALCIENE BERTO DA SILVA;ALCIENE BERTO;PSB / COMPROMISSO DE VERDADE, COM RESPEITO, UNIÃO E HUMILDADE;296;Eleito por QP
;2016;1º Turno;SANTANA DE MANGUEIRA;Vereador;23333;JOSIVAN BARBOSA XAVIER;VAN DE DEZIN;PPS / MUDANÇA, HUMILDADE E TRABALHO;291;Eleito por QP
;2016;1º Turno;SANTANA DE MANGUEIRA;Vereador;40222;FRANCISCO INACIO DA SILVA;CHICO MELO;PSB / COMPROMISSO DE VERDADE, COM RESPEITO, UNIÃO E HUMILDADE;290;Eleito por QP
;2016;1º Turno;SANTANA DE MANGUEIRA;Vereador;40000;RICARDO CESAR FERREIRA LIMA;RICARDO DE JACA;PSB / COMPROMISSO DE VERDADE, COM RESPEITO, UNIÃO E HUMILDADE;264;Eleito por QP
;2016;1º Turno;SANTANA DE MANGUEIRA;Vereador;70000;MARIA LEILIANA SALES BEZERRA EUGENIO;LEILA;PT do B / MUDANÇA, HUMILDADE E TRABALHO;207;Eleito por QP
;2016;1º Turno;SANTANA DE MANGUEIRA;Vereador;22222;NIKELSEN FERREIRA LIMA;NIKELSEN;PR / MUDANÇA, HUMILDADE E TRABALHO;191;Eleito por média
;2016;1º Turno;SANTANA DOS GARROTES;Prefeito;40;JOSÉ PAULO FILHO;DEDÉ;PSB / SANTANA UNIDA PELA FORÇA DA PALAVRA;2.571;Eleito
;2016;1º Turno;SANTANA DOS GARROTES;Vereador;40000;MANOEL TEOTONIO DOS SANTOS NETO;MANOEL TEOTONIO;PSB / SANTANA UNIDA PELA FORÇA DA PALAVRA;590;Eleito por QP
;2016;1º Turno;SANTANA DOS GARROTES;Vereador;15555;MARIA DO SOCORRO ALVES FEITOZA ALMEIDA;SOCORRO FEITOZA;PMDB / SANTANA UNIDA PELA FORÇA DA PALAVRA;484;Eleito por QP
;2016;1º Turno;SANTANA DOS GARROTES;Vereador;15678;AUGUSTO ANTAS DE SOUZA NETO;AUGUSTO ANTAS;PMDB / SANTANA UNIDA PELA FORÇA DA PALAVRA;362;Eleito por QP
;2016;1º Turno;SANTANA DOS GARROTES;Vereador;45678;MARCELINO INÁCIO NETO;TAVIN;PSDB / RETOMANDO O CRESCIMENTO;361;Eleito por QP
;2016;1º Turno;SANTANA DOS GARROTES;Vereador;25800;FRANCISCO PINTO NETO;NETO PINTO;DEM / RETOMANDO O CRESCIMENTO;361;Eleito por QP
;2016;1º Turno;SANTANA DOS GARROTES;Vereador;25678;JOSÉ  WIDMARK BATISTA COSTA;DEDÉ BATISTA;DEM / RETOMANDO O CRESCIMENTO;273;Eleito por QP
;2016;1º Turno;SANTANA DOS GARROTES;Vereador;13111;JAELSON ARAÚJO;JAELSON ARAÚJO;PT / SANTANA UNIDA PELA FORÇA DA PALAVRA;234;Eleito por QP
;2016;1º Turno;SANTANA DOS GARROTES;Vereador;11111;LUCRECIO BEZERRA LEITE;LUCRECIO;PP / SANTANA UNIDA PELA FORÇA DA PALAVRA;220;Eleito por QP
